id_annonce,Backyard,Bathroom,Bedroom,Frontyard,Kitchen,LivingRoom,score
5801267,1.0,,,,,1.0,1.91271688
5801279,1.0,,,,,1.0,1.91271688
5801289,1.0,,,,,1.0,2.0685019
5801293,1.0,,,,,1.0,2.0685019
5801297,,,,,,1.0,0.65988106
5801301,1.0,,,,,1.0,2.2204002
5801307,1.0,,,,,1.0,2.2204002
5801313,1.0,,,1.0,1.0,,2.5777440250000003
5801319,1.0,,,1.0,1.0,,2.5777440250000003
5801321,1.0,,,,,1.0,1.89471328
5801327,1.0,,,,,,1.0981934
5801329,1.0,,,,1.0,,1.8651705250000001
5801333,1.0,,,,,1.0,2.1629752
5801335,,2.0,,,1.0,,1.68380558
5801341,,1.0,2.0,,,,0.99711101
5801361,,2.0,1.0,,2.0,1.0,3.427543295
5801379,3.0,1.0,,,,2.0,6.181162745
5801397,,,5.0,,,1.0,3.83151217
5801407,1.0,2.0,1.0,,2.0,,3.695598785
5801409,,1.0,4.0,,,1.0,3.9473995250000002
5801493,,,,1.0,,,0.7566521399999999
5801497,4.0,,,1.0,,,5.715595055
5801501,,,2.0,1.0,1.0,2.0,4.9420103300000005
5801503,2.0,,1.0,,1.0,2.0,5.54780225
5801509,2.0,1.0,2.0,,1.0,,5.0534852400000005
5801511,,4.0,,,1.0,1.0,2.7672939050000003
5801571,,2.0,3.0,1.0,,,3.7238690299999995
5801901,3.0,,2.0,,,1.0,5.015603860000001
5801903,1.0,2.0,,2.0,1.0,,4.71712231
5801911,,,1.0,,,,0.27363724
5801913,1.0,5.0,,,,,1.84867361
5801925,2.0,,1.0,,1.0,2.0,6.18615424
5801929,,,2.0,,1.0,3.0,4.786670875
5801931,1.0,2.0,1.0,1.0,1.0,,3.34802922
5801939,2.0,,1.0,1.0,,2.0,6.67901118
5801941,,,1.0,,,4.0,5.03297108
5801947,,,1.0,,1.0,4.0,7.07118543
5801949,,1.0,,,1.0,3.0,4.3050887399999995
5801951,,,1.0,2.0,1.0,,3.22042684
5801953,,1.0,1.0,1.0,,3.0,4.272416325
5801957,1.0,,2.0,,,3.0,4.9666035100000006
5801959,1.0,,2.0,,,1.0,3.5241773000000003
5801963,,,,1.0,,3.0,2.9378180499999997
5801967,,1.0,4.0,1.0,,,2.62342634
5801975,,2.0,4.0,,,,3.24305144
5801977,,1.0,,,,,0.19677016
5801981,,2.0,,2.0,,2.0,4.78782389
5801983,,2.0,,1.0,1.0,2.0,3.6499283399999998
5801991,,3.0,2.0,,,1.0,2.524391725
5801993,,3.0,2.0,1.0,,,2.9075492699999996
5801997,,2.0,1.0,,1.0,,1.772902335
5801999,2.0,1.0,1.0,,,1.0,3.3802822
5802001,,,6.0,,,,3.8387617999999994
5802003,,,1.0,,,,0.25338903
5802007,,,1.0,,,,0.6779367
5802009,2.0,1.0,,,3.0,,5.39732519
5802027,,,5.0,,,1.0,3.63739188
5802029,,1.0,2.0,1.0,1.0,1.0,4.825369855
5802061,,1.0,4.0,,,1.0,3.2020171
5802065,1.0,1.0,1.0,1.0,2.0,,4.311468915
5802069,,2.0,,1.0,1.0,2.0,4.603911275
5802071,,2.0,,,1.0,3.0,3.7443576199999997
5802075,,3.0,1.0,,,2.0,3.58631552
5802079,,,,,,1.0,1.21166348
5802081,4.0,,,,1.0,1.0,6.399362315
5802083,1.0,,4.0,,,1.0,3.4416895000000003
5802087,2.0,,,,,,2.4198256000000002
5802091,,3.0,2.0,,1.0,,3.154296725
5802093,2.0,,,1.0,1.0,,4.697591985
5802097,2.0,2.0,,,,2.0,3.852008885
5802099,2.0,,1.0,1.0,,,3.319014545000001
5802101,,,1.0,,,,0.26534504
5802103,2.0,,1.0,,,3.0,5.69611042
5802105,4.0,,,,1.0,1.0,4.3210460049999995
5802193,,1.0,3.0,1.0,,1.0,3.700856935000001
5802199,1.0,1.0,2.0,,1.0,1.0,3.56971214
5802203,,,1.0,1.0,1.0,,1.391004445
5802265,5.0,,,,,,5.8780038999999995
5802267,,,3.0,,,3.0,4.77162341
5802273,1.0,2.0,1.0,,,1.0,2.93046914
5802279,1.0,2.0,,2.0,,1.0,3.77968781
5802285,,1.0,,,,,0.199408875
5802287,,,1.0,,,,0.48095068
5802289,2.0,,2.0,1.0,1.0,,5.49031005
5802291,1.0,,2.0,2.0,,1.0,4.29368234
5802293,1.0,1.0,,1.0,3.0,,3.1753870099999997
5802295,,2.0,,,,3.0,4.168481515
5802297,,1.0,2.0,,,3.0,5.30960011
5802299,1.0,2.0,,,1.0,2.0,3.39239052
5802303,,2.0,1.0,,,3.0,4.907592360000001
5802305,2.0,,1.0,,,,1.55449932
5802313,,,1.0,,,,0.8749425
5802315,1.0,,2.0,,,1.0,2.9044510199999998
5802317,1.0,,4.0,,,1.0,3.9402277599999995
5802319,,,1.0,1.0,1.0,3.0,6.391057679999999
5802321,,,2.0,1.0,1.0,2.0,4.45722532
5802323,1.0,1.0,,,,4.0,5.6679095749999995
5802325,1.0,,4.0,,,,4.2139705
5802327,1.0,1.0,1.0,1.0,,,2.1508960200000002
5802329,,1.0,2.0,,,3.0,4.33637929
5802331,,,1.0,,1.0,4.0,5.22288417
5802339,,3.0,3.0,,,,2.6243299450000004
5802341,,3.0,1.0,,,2.0,4.249443375
5802347,,6.0,,,,,1.5367952900000001
5802351,1.0,2.0,,1.0,1.0,1.0,4.8181589
5802357,,,1.0,1.0,,,0.9115107549999999
5802387,1.0,,,4.0,,1.0,5.78685375
5802389,1.0,,,1.0,,1.0,2.9555188599999997
5802391,,1.0,,1.0,,1.0,2.088917395
5802395,1.0,,,,1.0,2.0,3.37315669
5802397,1.0,,1.0,2.0,,2.0,4.50055943
5802399,,1.0,2.0,,,,1.19147318
5802401,,1.0,3.0,,1.0,1.0,3.394273455
5802403,,3.0,1.0,1.0,1.0,,2.0066541750000004
5802405,,1.0,1.0,1.0,1.0,2.0,4.124886875
5802407,1.0,1.0,3.0,,1.0,,3.5769577999999997
5802417,,1.0,3.0,,,2.0,4.244919995
5802431,,3.0,2.0,,,1.0,2.676442735
5802433,1.0,2.0,2.0,,,1.0,4.037432365
5802435,2.0,,,1.0,1.0,1.0,4.02741829
5802437,,4.0,,,1.0,1.0,3.0957345950000006
5802439,1.0,2.0,,2.0,,1.0,3.9305937950000005
5802441,,1.0,2.0,,1.0,2.0,3.6649905699999996
5802443,,1.0,4.0,,1.0,,3.89937325
5802445,,1.0,1.0,,2.0,2.0,4.04406595
5802447,1.0,,2.0,2.0,,1.0,4.551970145
5802449,2.0,1.0,,2.0,,,5.04243656
5802451,1.0,1.0,,2.0,1.0,1.0,5.718245114999999
5802455,2.0,1.0,1.0,2.0,,,4.961975644999999
5802457,,2.0,1.0,,2.0,1.0,3.95113824
5802461,,2.0,2.0,,1.0,1.0,3.301151775
5802463,1.0,,,,,1.0,2.4828765400000004
5802465,,1.0,3.0,,,2.0,2.83720297
5802467,2.0,2.0,1.0,,1.0,,5.02895484
5802469,1.0,,1.0,,,,1.50929724
5802475,3.0,1.0,,1.0,1.0,,6.288145
5802479,2.0,,,,,,1.52300722
5802485,1.0,,,,,1.0,1.63584572
5802489,1.0,2.0,2.0,,,,2.81378467
5802495,,2.0,,,1.0,1.0,1.799539035
5802497,,3.0,1.0,2.0,,,2.6454458
5802499,2.0,3.0,,,,1.0,3.2690504
5802507,3.0,,,1.0,1.0,1.0,6.21545335
5802509,2.0,,1.0,,,1.0,2.9562414400000003
5802675,,,2.0,,,,1.0028353399999999
5802729,2.0,,,,,,1.52300722
5802749,,1.0,,2.0,,2.0,4.07779559
5802789,1.0,2.0,1.0,1.0,,1.0,4.725135395
5802817,,1.0,2.0,2.0,,1.0,3.6220711650000004
5802823,,1.0,3.0,,,2.0,3.949108025
5802839,,1.0,4.0,,,1.0,2.6797111850000004
5802945,,2.0,1.0,,1.0,2.0,3.563237585
5802947,,,,1.0,,,0.70463142
5802949,,,,1.0,,,0.70463142
5802953,3.0,,,2.0,,1.0,5.486043415
5802971,,4.0,1.0,1.0,,,1.9667984749999998
5802977,,,3.0,,,3.0,3.9868099800000003
5802991,1.0,,,,2.0,3.0,5.12461419
5802997,,1.0,,1.0,1.0,3.0,4.14019918
5803043,1.0,1.0,3.0,1.0,,,3.6553629799999996
5803053,,2.0,1.0,1.0,1.0,1.0,4.241669135
5803055,,2.0,1.0,1.0,,,2.073750865
5803057,2.0,,,3.0,,1.0,6.1672971
5803059,3.0,1.0,1.0,1.0,,,5.836485595000001
5803081,,2.0,4.0,,,,2.849892275
5804261,,2.0,3.0,,,1.0,3.05312754
5804293,,2.0,2.0,1.0,1.0,,2.89189674
5804297,1.0,1.0,1.0,,2.0,1.0,3.20744182
5804299,,4.0,2.0,,,,1.5934886700000002
5804301,,2.0,,3.0,,1.0,3.3281993700000005
5804305,,1.0,,5.0,,,4.05695273
5804361,1.0,1.0,2.0,,1.0,1.0,4.01755234
5804373,1.0,1.0,2.0,1.0,,1.0,3.02838892
5804375,,1.0,,1.0,,,1.0151236350000001
5804379,1.0,,,1.0,,4.0,5.9413510700000005
5804381,,,1.0,1.0,4.0,,5.325105335
5804383,,,1.0,,,1.0,1.3645074400000001
5804387,1.0,4.0,,1.0,,,3.2157991949999998
5804389,,2.0,,,,4.0,4.9283119300000005
5804391,,1.0,2.0,1.0,,2.0,4.154057005
5804393,,1.0,,,,5.0,4.8725168299999995
5804395,1.0,,3.0,1.0,,1.0,5.357526705000001
5804397,,1.0,,1.0,,3.0,4.60882013
5804399,,,,4.0,,2.0,5.667678275
5804401,,,1.0,1.0,2.0,2.0,4.928527345
5804407,,3.0,1.0,1.0,,1.0,2.8318116599999996
5804409,1.0,,,,,1.0,1.4577673
5804411,,,,,2.0,3.0,3.884975345
5804413,,,,,1.0,3.0,4.87568128
5804415,,,1.0,2.0,,3.0,4.635212
5804417,1.0,1.0,2.0,,,2.0,5.082083975
5804421,1.0,,,,,,0.8731312
5804423,1.0,1.0,1.0,1.0,1.0,1.0,4.877428275000001
5804425,,,,1.0,,,0.79038075
5804427,1.0,,,,,3.0,4.1228494399999995
5804429,2.0,,,1.0,,,2.99442819
5804431,,,1.0,1.0,,4.0,5.31398406
5804439,,,,1.0,,,0.5150859
5804451,,1.0,,1.0,,4.0,5.295525680000001
5804453,2.0,,,1.0,,,2.41242283
5804455,,2.0,2.0,1.0,1.0,,3.3327114599999996
5804457,2.0,,,,,,2.5744312
5804459,1.0,,,,,1.0,2.45041884
5804463,,,4.0,,1.0,1.0,3.5869914749999996
5804465,1.0,1.0,1.0,,,3.0,4.355311365
5804473,,5.0,,,,1.0,2.909525835
5804477,,,3.0,2.0,,1.0,4.76900603
5804479,,,1.0,,,5.0,6.4246922699999995
5804481,,2.0,2.0,1.0,,1.0,3.39549707
5804483,,2.0,2.0,,,2.0,4.178010735
5804485,,1.0,1.0,,1.0,3.0,3.8465834899999995
5804487,,,2.0,,,4.0,4.64324435
5804489,,2.0,3.0,,,1.0,3.50518135
5804491,3.0,,1.0,,,2.0,7.50909028
5804493,,1.0,4.0,,,1.0,3.2826478449999996
5804499,,1.0,,1.0,2.0,2.0,4.945816669999999
5804503,,3.0,2.0,,,1.0,2.682539795
5804505,,1.0,3.0,1.0,,1.0,4.339219585
5804507,,1.0,1.0,,1.0,3.0,4.5445846
5804509,1.0,1.0,,,,4.0,5.722986675
5804511,1.0,,1.0,2.0,1.0,1.0,5.81621003
5804515,1.0,1.0,,,1.0,3.0,4.14575886
5804517,,2.0,,,,4.0,4.436636085
5804519,1.0,1.0,1.0,1.0,1.0,1.0,3.8648951899999995
5804521,,,1.0,1.0,,1.0,2.74838944
5804523,,,2.0,1.0,,3.0,4.549557764999999
5804527,,1.0,1.0,1.0,,3.0,4.652000855
5804531,,1.0,1.0,2.0,,2.0,3.6154107050000004
5804533,,2.0,,,1.0,3.0,4.392048825
5804535,1.0,,2.0,,1.0,2.0,5.623844055
5804537,,4.0,1.0,,,1.0,2.723520285
5804539,2.0,1.0,,,1.0,2.0,5.45884964
5804541,,2.0,2.0,,,2.0,3.87422892
5804543,,1.0,,2.0,,3.0,4.19662238
5804545,1.0,,,4.0,,1.0,5.15485231
5804549,,2.0,,,3.0,1.0,3.429380365
5804553,1.0,1.0,1.0,,,,1.4041449899999998
5804555,,1.0,1.0,1.0,1.0,2.0,4.59885392
5804559,,1.0,1.0,,,,0.719933265
5804561,1.0,1.0,,2.0,,2.0,4.34354854
5804563,1.0,3.0,,,,2.0,4.15392318
5804567,,4.0,2.0,,,,1.63502305
5804569,,1.0,1.0,1.0,,,1.2945940999999999
5804571,1.0,1.0,,3.0,1.0,,4.29995823
5804575,,1.0,3.0,,,2.0,4.307401485
5804579,,,,,,4.0,5.818964080000001
5804583,1.0,2.0,,2.0,,1.0,4.6921445550000005
5804587,1.0,,2.0,,,2.0,4.886599159999999
5804589,,,1.0,,,,0.3507587
5804591,,1.0,1.0,,,,0.505244045
5804593,,,,1.0,,,0.573321195
5804597,1.0,,2.0,2.0,,1.0,5.23144571
5804599,,,2.0,1.0,1.0,2.0,5.008731175
5804603,,,,4.0,1.0,1.0,5.951440519999999
5804609,,,,1.0,,,0.47811444000000003
5804613,,,1.0,1.0,1.0,3.0,5.15160941
5804617,,,,2.0,1.0,3.0,5.40528922
5804619,,,2.0,,1.0,3.0,5.42938537
5804621,,2.0,2.0,,,2.0,4.20247578
5804625,,,2.0,2.0,1.0,1.0,3.89729653
5804627,1.0,1.0,1.0,,,3.0,5.187531160000001
5804629,,1.0,1.0,2.0,1.0,1.0,4.290211340000001
5804631,1.0,,,,2.0,3.0,6.67926964
5804633,1.0,3.0,1.0,1.0,,,3.08960614
5804635,,3.0,2.0,,1.0,,2.91405005
5804637,1.0,1.0,4.0,,,,3.8957458449999995
5804641,,,,1.0,,,0.69130893
5804643,1.0,1.0,,,2.0,1.0,3.43611707
5804645,,2.0,1.0,,,3.0,4.1375480300000005
5804647,,1.0,3.0,,,2.0,3.56827908
5804649,,1.0,,1.0,1.0,3.0,4.411683665
5804653,,2.0,,2.0,,1.0,2.71199791
5804655,1.0,3.0,1.0,1.0,,,2.773356345
5804657,,1.0,1.0,2.0,1.0,1.0,4.432921325000001
5804659,,,4.0,,1.0,1.0,4.76607293
5804663,,,,,,1.0,0.56722968
5804665,1.0,2.0,2.0,,1.0,,4.217641925
5804667,,1.0,1.0,1.0,2.0,1.0,4.425434259999999
5804669,1.0,,,,1.0,4.0,6.60791949
5804677,,,1.0,1.0,,4.0,6.221036004999999
5804679,,,3.0,,1.0,2.0,4.29245658
5804681,,,2.0,,,1.0,1.6589549900000002
5804683,2.0,1.0,2.0,,,1.0,3.992666695
5804687,,,,1.0,,,0.69130893
5804689,,1.0,,1.0,,3.0,4.40329693
5804691,,3.0,,1.0,,2.0,3.30304603
5804693,3.0,1.0,,1.0,1.0,,6.317916995000001
5804697,,2.0,4.0,,,,3.0366160950000003
5804701,,1.0,,,2.0,3.0,5.6782564749999995
5804703,,,1.0,1.0,,3.0,4.031016195
5804705,,1.0,4.0,1.0,,,3.8582096650000004
5804709,,,1.0,3.0,,1.0,3.4462181849999998
5804711,,,,,,4.0,5.46539968
5804713,,2.0,,1.0,,2.0,2.002504895
5804715,,3.0,1.0,1.0,,1.0,2.90780632
5804719,,5.0,1.0,,,,2.2566316349999997
5804721,,2.0,2.0,,,2.0,3.64143016
5804723,,,,1.0,,,0.69130893
5804725,,,1.0,1.0,1.0,,1.8262789700000002
5804727,,1.0,,1.0,2.0,,2.791204445
5804729,,,1.0,1.0,1.0,3.0,5.09874809
5804731,1.0,,,1.0,,4.0,5.80749458
5804733,1.0,,1.0,1.0,2.0,1.0,4.52735864
5804737,1.0,,,,,,0.8912217
5804741,1.0,,1.0,2.0,,1.0,4.05519344
5804743,,3.0,1.0,2.0,,,2.887838825
5804745,,1.0,,1.0,,4.0,4.527971055
5804749,,1.0,1.0,1.0,2.0,1.0,3.854395325
5804751,,3.0,2.0,,1.0,,2.6712864649999997
5804753,1.0,,3.0,1.0,,1.0,5.084012850000001
5804755,,,,3.0,,3.0,6.091784695
5804759,,,,,1.0,3.0,3.3648377499999995
5804761,1.0,1.0,1.0,2.0,,1.0,4.15974437
5804763,,1.0,1.0,,1.0,3.0,4.688540189999999
5804767,,2.0,,2.0,,2.0,4.076244415
5804769,,,3.0,1.0,,1.0,3.77944438
5804771,1.0,1.0,1.0,1.0,,2.0,4.446750435
5804773,,3.0,2.0,,1.0,,2.4786106850000005
5804777,,1.0,3.0,,,2.0,3.5830042349999998
5804783,,2.0,1.0,1.0,,2.0,3.9830598249999998
5804785,1.0,2.0,,,,3.0,5.119510720000001
5804787,,,,1.0,,,0.9067795049999999
5804789,1.0,,3.0,,1.0,1.0,5.2905604
5804791,,1.0,,,,,0.207212625
5804793,,1.0,4.0,1.0,,,3.3366073
5804795,,,,1.0,,,0.9067795049999999
5804797,,2.0,1.0,1.0,1.0,1.0,2.7851834650000002
5804799,,,,1.0,,,0.9067795049999999
5804801,,3.0,1.0,1.0,,1.0,3.053791605
5804803,,2.0,2.0,2.0,,,2.9369865950000005
5804805,,3.0,,,1.0,2.0,3.71093095
5804807,,1.0,2.0,3.0,,,3.9791588200000003
5804813,,2.0,1.0,,1.0,2.0,4.620038109999999
5804819,,,1.0,,,,0.3507587
5804821,,,2.0,2.0,1.0,1.0,3.3524016249999997
5804823,,,1.0,,,,0.3507587
5804827,1.0,3.0,,,,1.0,2.30506574
5804829,1.0,2.0,,,,2.0,3.471301855
5804831,1.0,,,1.0,1.0,1.0,2.772421375
5805257,,3.0,1.0,,,2.0,3.30315533
5805279,1.0,1.0,2.0,1.0,,1.0,3.5921188299999995
5805281,,1.0,,2.0,,3.0,4.71358955
5805283,,,3.0,,,3.0,4.96707354
5805285,2.0,1.0,1.0,1.0,,1.0,4.180657905
5805287,1.0,1.0,2.0,,,2.0,4.33080207
5805291,,,1.0,,1.0,4.0,6.47675687
5805293,,3.0,2.0,,1.0,,3.4041965
5805295,,1.0,,,,2.0,2.133681215
5805297,,,,,4.0,2.0,4.51949956
5805761,1.0,1.0,4.0,,,,3.87188148
5805779,,1.0,,1.0,1.0,3.0,5.16609771
5805783,1.0,,1.0,,1.0,1.0,3.2230799400000003
5805789,,1.0,1.0,,,4.0,5.93305188
5805791,,1.0,,5.0,,,4.55529675
5805811,,3.0,1.0,,,2.0,3.7581519750000005
5805813,1.0,3.0,,1.0,,1.0,3.304202395
5805817,,1.0,2.0,,1.0,2.0,3.703361465
5805819,1.0,1.0,1.0,,,3.0,5.00605752
5805821,,3.0,,2.0,,1.0,3.6503583749999997
5805823,,4.0,2.0,,,,2.057014775
5805831,2.0,,,,1.0,3.0,4.24453581
5806225,,2.0,,1.0,,3.0,4.297885755
5806229,3.0,1.0,1.0,,,1.0,4.06630759
5806233,2.0,1.0,1.0,,1.0,1.0,5.21034929
5806235,1.0,3.0,,1.0,1.0,,3.29709273
5806247,,1.0,3.0,,,,2.11330088
5806249,1.0,2.0,3.0,,,,3.6243084349999997
5806253,1.0,1.0,,2.0,1.0,1.0,4.66677349
5806271,,,,4.0,1.0,1.0,4.58816846
5806285,2.0,1.0,,2.0,,1.0,5.710676895000001
5806311,,3.0,2.0,,1.0,,2.0151698600000003
5806315,2.0,,1.0,1.0,,,2.8987564
5806317,,,,,,6.0,4.82952066
5806323,,1.0,1.0,,,3.0,4.43573402
5806329,,,4.0,,,2.0,4.9955807000000005
5806331,,2.0,3.0,1.0,,,2.98694899
5806333,1.0,,,,,,1.4655948
5806357,,1.0,3.0,,,2.0,2.91604643
5806377,3.0,,,2.0,,1.0,5.50211547
5806379,1.0,1.0,2.0,,,2.0,4.817180765
5806389,1.0,2.0,,2.0,,1.0,3.97489292
5806427,1.0,1.0,2.0,1.0,,1.0,2.8764227599999996
5806481,,2.0,,,1.0,3.0,5.14892285
5806499,,2.0,1.0,,,1.0,2.3902042449999996
5806501,,1.0,2.0,,,1.0,2.19303447
5806503,,1.0,2.0,,,1.0,2.1931388600000004
5806505,,2.0,4.0,,,,3.0788983850000005
5806511,,3.0,,,,1.0,1.4926133799999999
5806513,1.0,2.0,,,,1.0,2.42382448
5806519,,2.0,,1.0,1.0,,1.894795485
5806527,,1.0,1.0,,,1.0,1.60751518
5806529,,2.0,1.0,,,1.0,2.16667873
5806571,,1.0,1.0,1.0,,1.0,2.534029715
5806577,,2.0,,,,2.0,2.021238955
5806579,,1.0,2.0,1.0,,,2.168660075
5806621,,1.0,1.0,,,1.0,1.50471741
5806641,,1.0,,,,2.0,2.7725847999999997
5806645,,,1.0,,,2.0,2.16586304
5806663,,1.0,1.0,,,1.0,2.157848025
5806669,,1.0,1.0,,,1.0,1.55806342
5806705,,1.0,,,,2.0,3.4008331
5806713,,1.0,1.0,,,1.0,1.4989915800000002
5806723,,1.0,1.0,,1.0,3.0,4.21379147
5806739,,2.0,4.0,,,,3.1374447699999997
5806741,,,5.0,,,1.0,3.9012050699999996
5806743,1.0,2.0,1.0,1.0,,1.0,4.50954066
5806745,,,1.0,1.0,,4.0,6.235105025
5806747,1.0,2.0,1.0,,,2.0,4.1387018
5806749,,1.0,3.0,,,2.0,3.8569436900000005
5806751,,1.0,3.0,1.0,1.0,,2.702891245
5806753,,1.0,,,,4.0,3.268908625
5806755,,1.0,1.0,1.0,1.0,2.0,4.802521395
5806757,3.0,,,1.0,,,5.18349473
5806759,,1.0,3.0,,1.0,1.0,3.9010072700000005
5806767,1.0,,,,1.0,4.0,7.637155519999999
5806769,3.0,1.0,1.0,,1.0,,5.575070275
5806773,4.0,,,2.0,,,5.923703980000001
5806779,,,,,2.0,1.0,2.575278585
5806783,2.0,,,1.0,,3.0,6.824649815
5806785,,1.0,2.0,1.0,,2.0,4.92884343
5806787,,,,3.0,3.0,,5.042695350000001
5806791,,4.0,1.0,1.0,,,2.294665565
5806793,2.0,,2.0,,,2.0,5.44979912
5806795,2.0,2.0,1.0,,,1.0,4.776922689999999
5806807,,2.0,2.0,,,2.0,4.28616347
5806809,,2.0,3.0,,1.0,,4.04680306
5806811,,2.0,1.0,2.0,,1.0,3.136226705
5806819,1.0,,1.0,,,3.0,5.488040460000001
5806825,,1.0,1.0,,1.0,3.0,4.279920929999999
5806829,,1.0,1.0,1.0,2.0,1.0,4.52117949
5806831,3.0,1.0,,,2.0,,4.973874755
5806849,1.0,,2.0,,,,1.68294508
5806853,,2.0,2.0,1.0,1.0,,3.1105643300000003
5806867,1.0,,1.0,2.0,,2.0,5.61887304
5806875,,5.0,1.0,,,,1.7637872799999998
5806877,,,2.0,1.0,,3.0,5.73582665
5806883,1.0,3.0,1.0,1.0,,,3.210425145
5806885,1.0,2.0,3.0,,,,2.8604954400000002
5806887,1.0,1.0,,,1.0,,2.620762475
5806889,,,1.0,2.0,,,2.33157916
5806909,,3.0,2.0,,,1.0,3.01997292
5806915,,,2.0,,2.0,2.0,5.083619045
5806925,,1.0,1.0,1.0,,2.0,3.26273993
5806939,,4.0,2.0,,,,2.119695895
5806941,,2.0,1.0,,1.0,2.0,3.555300175
5806943,,5.0,1.0,,,,2.35118021
5807177,1.0,1.0,2.0,,,2.0,3.6154385600000003
5807185,3.0,,,1.0,1.0,1.0,5.271568775
5807197,1.0,,2.0,1.0,,2.0,4.89293115
5807205,,,1.0,3.0,,2.0,3.625536875
5807223,,1.0,2.0,,,3.0,4.79141608
5807225,,,1.0,,,,0.48875484
5807245,1.0,,1.0,2.0,,2.0,5.13276454
5807251,,1.0,3.0,1.0,,1.0,3.7366514349999997
5807255,,1.0,1.0,1.0,1.0,2.0,5.578093089999999
5807269,,,3.0,3.0,,,3.109031835
5807285,2.0,2.0,1.0,,,1.0,4.30319703
5807289,,,,,2.0,4.0,5.9110672399999995
5807291,1.0,,2.0,,2.0,1.0,4.03606993
5807297,,1.0,,4.0,,1.0,5.25948938
5807309,,3.0,2.0,1.0,,,2.91633179
5807311,3.0,,,,3.0,,5.33805647
5807341,,,3.0,,1.0,1.0,3.3297754600000005
5807345,1.0,3.0,1.0,1.0,,,2.44348098
5807351,1.0,1.0,2.0,,,2.0,3.40851432
5807359,,1.0,2.0,,3.0,,3.2893991
5807363,,2.0,2.0,,,2.0,3.7920731699999997
5807371,,,4.0,2.0,,,3.75584682
5807373,,,2.0,1.0,1.0,2.0,4.63870635
5807389,,3.0,1.0,1.0,,1.0,3.8788815049999994
5807395,1.0,4.0,,,,1.0,2.91362363
5807403,1.0,2.0,3.0,,,,3.500335045
5807409,,1.0,,1.0,2.0,2.0,4.955746555
5807411,,1.0,4.0,,,1.0,3.79797033
5807421,,1.0,1.0,1.0,1.0,2.0,4.22288489
5807433,,3.0,,1.0,,2.0,3.37753249
5807439,,4.0,1.0,,,,1.574506865
5807447,,,,3.0,,3.0,4.93391985
5807449,1.0,3.0,1.0,,,1.0,2.92581821
5807453,2.0,1.0,,1.0,,2.0,4.66839792
5807459,1.0,2.0,,,2.0,1.0,4.31415155
5807461,,2.0,1.0,,1.0,2.0,4.771754724999999
5807471,,1.0,,,,,0.33812222
5807475,1.0,1.0,3.0,1.0,,,3.35047056
5807485,,1.0,1.0,,1.0,3.0,3.802146285
5807487,,,1.0,,,,0.8509757
5807489,,,,,,1.0,1.2457527
5807495,1.0,1.0,2.0,,,,2.3829186399999998
5807497,3.0,,1.0,2.0,,,6.23694092
5807501,,1.0,1.0,,,,1.18206245
5807503,,,,,1.0,,0.53263914
5807505,,1.0,2.0,,,2.0,3.6976673
5807511,,,1.0,1.0,1.0,3.0,5.70742168
5807513,,,6.0,,,,2.94517402
5807519,,,2.0,,,,1.3038905
5807521,1.0,1.0,1.0,1.0,1.0,1.0,5.550469385
5807523,,4.0,1.0,1.0,,,2.586303735
5807525,,1.0,,,,,0.33812222
5807531,2.0,1.0,1.0,1.0,,1.0,4.404944455
5807533,,,1.0,,1.0,,1.343733925
5807535,,,1.0,,,2.0,1.8788359
5807537,,1.0,2.0,,,3.0,5.2602712799999995
5807539,,,,,,1.0,0.63312448
5807541,,,1.0,,,1.0,2.2981943200000003
5807543,,3.0,,1.0,,2.0,2.960649885
5807545,,,2.0,1.0,,3.0,5.166166394999999
5807547,,1.0,2.0,,1.0,2.0,4.981343065
5807553,,,,,,1.0,1.2457527
5807557,,,1.0,,,3.0,3.8754413000000003
5807559,2.0,1.0,2.0,,,1.0,4.50471365
5807561,,,2.0,,,1.0,3.25315541
5807563,,3.0,1.0,,,2.0,3.15038501
5807565,,1.0,1.0,2.0,1.0,1.0,3.898830405
5807567,,,2.0,,,,1.4938826
5807569,,1.0,1.0,,,3.0,3.17521249
5807573,,1.0,1.0,,,,0.46888513
5807575,2.0,1.0,2.0,,,1.0,5.20862492
5807577,,,2.0,,1.0,3.0,5.5076623
5807579,,1.0,,,,,0.2253244
5807583,,3.0,3.0,,,,1.69582648
5807589,,1.0,,,,1.0,1.56043413
5807591,,,,,,2.0,2.246148
5807593,,1.0,,,,1.0,0.76702931
5807595,,1.0,,,,1.0,0.7585221449999999
5807597,,,1.0,,,1.0,2.27107936
5807599,,,2.0,,,,1.22755743
5807601,,1.0,4.0,,1.0,,2.558731815
5807605,,3.0,1.0,1.0,,1.0,3.70396266
5807609,1.0,2.0,,1.0,,2.0,3.72033559
5807611,,,1.0,,,1.0,2.07611526
5807613,,1.0,3.0,,,2.0,5.195388345
5807619,2.0,,1.0,3.0,,,5.39516937
5807621,,1.0,1.0,,,2.0,3.06097157
5807623,,,2.0,,,,1.5089259
5807625,1.0,1.0,2.0,,1.0,1.0,3.48895592
5807627,,1.0,,,,,0.120501935
5807631,,,1.0,,,5.0,5.096889679999999
5807633,,,,,,3.0,3.29914476
5807635,1.0,1.0,2.0,,1.0,1.0,3.67920921
5807637,,2.0,1.0,,,3.0,4.467857595
5807639,,,3.0,,,3.0,5.584375870000001
