id_annonce,gray_mean,quartile_inf,quartile_sup
35765163,200.8125,170.0,255.0
35765177,168.92659279778394,145.0,208.0
35765181,169.5608875128999,149.0,201.0
35765187,134.54070175438596,115.0,156.0
35765363,167.66743119266056,97.0,243.0
35765493,134.66019723865878,69.0,188.0
35765495,123.54893092105263,87.0,157.0
35765499,118.27622441520468,75.0,159.0
35765501,96.56985562865498,47.0,132.0
35765503,140.45847039473685,100.0,184.0
35765505,142.17667907141592,115.0,175.0
35765507,113.59326675257732,80.0,158.0
35765509,136.87868061967785,121.0,172.0
35765511,94.21029788011695,49.0,131.0
35765513,159.76511867905057,113.0,212.0
35765515,172.07233455882354,148.0,204.0
35765519,130.42301717836258,106.0,150.0
35765521,103.40382858187135,73.0,136.0
35765523,127.56464729532163,89.0,156.0
35765531,105.29099658869396,37.0,161.0
35765533,147.15058479532163,101.0,207.0
35765537,154.3606999269006,119.0,193.0
35765547,125.6955250444953,98.0,161.0
35765549,149.23438133287013,118.0,190.0
35765555,152.28362573099415,132.0,184.0
35765557,114.9474710167231,61.0,165.0
35765561,168.35540021929825,146.0,203.0
35765563,152.734375,106.0,191.0
35765565,98.24267578125,54.0,134.0
35765567,133.1141721491228,70.0,195.0
35765569,129.4126918859649,71.0,183.0
35765571,65.98018575851393,39.0,84.0
35765575,113.62605080409357,60.0,162.0
35765577,109.71320949432405,52.0,158.0
35765581,130.7278874269006,93.0,169.25
35765587,121.123291015625,102.0,138.0
35765597,130.74035087719298,94.0,169.0
35765599,98.0819739406997,64.0,124.0
35765601,83.02759502923976,31.0,128.0
35765603,122.00520833333333,79.0,156.0
35765607,182.7465886939571,165.0,206.0
35765611,141.6562956871345,98.0,197.0
35765613,100.42461622807018,54.0,134.0
35765615,88.05327119883042,43.0,122.0
35765617,95.76046415250725,45.0,136.0
35765621,110.0628398481584,64.0,154.0
35765627,159.72290752923976,110.0,212.0
35765637,141.0829221491228,81.0,214.0
35765639,139.05075006356472,65.0,211.0
35765641,123.36047149122807,74.0,197.0
35765643,152.6264163011696,130.0,178.0
35765645,113.20791012619267,70.0,159.0
35765647,147.46034677336615,112.0,181.0
35765649,117.765625,81.0,150.0
35765655,162.41949926900585,133.0,198.0
35765657,84.55514171511628,46.0,118.0
35765663,166.21017543859648,137.0,189.0
35765665,134.89730173386684,99.0,170.0
35765667,159.01014254385964,130.0,187.0
35765669,71.49917440660475,45.0,86.0
35765671,90.07839912280701,43.0,129.0
35765673,125.89400584795321,111.0,143.0
35765675,110.99917763157895,77.0,134.0
35765677,133.1081871345029,91.0,134.0
35765679,121.35809576023392,78.0,149.0
35765681,102.15597587719299,50.0,132.0
35765683,149.14939692982455,123.0,178.0
35765685,112.35170278637771,77.0,147.0
35765687,119.05758513931889,89.0,152.0
35765693,102.17590027700831,65.0,130.0
35765699,164.19581505847952,136.0,208.0
35765701,92.78380847953217,57.0,110.0
35765703,131.0140716374269,90.0,167.0
35765705,145.62212171052633,117.0,179.0
35765709,97.10891812865498,47.0,136.0
35765711,86.67683919270833,41.0,117.0
35765715,188.32868937048502,152.0,240.0
35765719,164.58977121165486,136.0,210.0
35765721,136.52848297213623,62.0,230.0
35765723,128.8531475748194,74.0,191.0
35765725,89.03746345029239,46.0,110.0
35765727,127.81014671180876,76.0,169.0
35765729,164.58977121165486,136.0,210.0
35765731,103.09338450292398,56.0,139.0
35765733,111.99769467213115,74.0,136.0
35765735,145.50201023391813,85.0,216.0
35765739,120.54774305555556,73.0,153.0
35765741,158.6657529239766,107.0,211.0
35765743,126.09343019005848,65.0,180.0
35765747,184.85564789165898,159.0,213.0
35765755,129.51608187134502,101.0,167.0
35765757,106.03240454076368,56.0,149.0
35765761,122.3066071611778,85.0,164.0
35765763,143.85953773322194,99.0,200.0
35765765,83.49415204678363,34.0,121.0
35765773,141.54879385964912,98.0,200.0
35765775,164.58977121165486,136.0,210.0
35765777,125.37534202478673,88.0,153.0
35765779,87.90453472863445,46.0,119.0
35765781,124.28690879244895,95.0,155.0
35765789,107.52704678362574,64.0,138.0
35765791,135.08927266081872,85.0,191.0
35765795,140.07456140350877,101.0,177.0
35765797,79.04623538011695,41.0,84.0
35765799,159.75717288011697,122.0,203.0
35765801,132.4569611162409,112.0,156.0
35765803,150.16698647660817,113.0,210.0
35765805,148.9415974145891,124.0,178.0
35765807,184.74920488355392,162.0,205.0
35765809,131.30793128654972,83.0,177.0
35765817,86.63017787524366,48.0,123.0
35765819,128.71345029239765,97.0,136.0
35765821,110.14336622807018,48.0,150.0
35765825,132.6343201754386,113.0,146.0
35765827,137.9998375568551,91.0,191.0
35765829,130.98999451754386,104.0,157.0
35765833,103.53011067708333,51.0,147.0
35765837,172.54963880288958,149.0,206.0
35765839,111.52279788011695,68.0,143.0
35765841,146.10123839009287,87.0,208.0
35765843,128.1886221401457,83.0,174.0
35765845,149.33653250773995,113.0,193.0
35765847,88.95316507643378,57.0,113.0
35765849,123.11179463811042,83.0,156.0
35765851,93.87467447916667,43.0,140.0
35765855,131.97120743034057,107.0,161.0
35765859,170.62591374269005,115.0,235.0
35765861,118.52448830409357,87.0,148.0
35765863,136.02753411306043,110.0,161.0
35765865,111.11034164358264,81.0,119.0
35765871,165.07479224376732,139.0,204.0
35765875,172.8047292143402,142.0,209.0
35765877,134.69759685672514,71.0,234.0
35765879,101.37280701754386,51.0,139.0
35765881,35.79486476608187,18.0,40.0
35765883,132.71049898890527,94.0,168.0
35765885,133.9203673245614,91.0,161.0
35765887,87.31807383040936,28.0,141.0
35765889,140.2424976915974,92.0,184.0
35765897,108.63640094388016,46.0,178.0
35765899,167.77065058479533,124.0,216.0
35765901,124.14004309018159,69.0,178.0
35765903,123.23653962492438,92.0,155.0
35765905,123.61778143274854,104.0,142.0
35765907,133.117278874269,111.0,151.0
35765909,131.97591911764707,101.0,162.0
35765913,112.48072002923976,74.0,147.0
35765917,143.56048976608187,124.0,178.0
35765919,116.02229532163743,35.0,201.0
35765921,174.41435546875,142.0,222.0
35765927,110.46806469298245,77.0,154.0
35765929,134.7408625730994,91.0,180.0
35765939,103.98963783728327,95.0,108.0
35765941,164.62749898000817,115.0,226.0
35765943,123.64976242690058,99.0,144.0
35765945,116.60329861111111,61.0,164.0
35765953,158.1392543859649,110.0,210.0
35765955,127.3411306042885,105.0,154.0
35765959,157.11225328947367,123.0,192.0
35765961,119.4451754385965,101.0,134.0
35765963,172.03653250773993,120.0,220.0
35765969,144.2079678362573,115.0,179.0
35765971,107.87285270467837,60.0,151.0
35765975,120.00315395229647,67.0,168.0
35765979,137.96463815789474,111.0,168.0
35765981,104.7389437134503,69.0,127.0
35765983,120.68400412796697,120.0,132.0
35765987,102.04555007309942,52.0,146.0
35765991,141.4014071637427,115.0,171.0
35765993,134.96275777162205,80.0,192.0
35765995,106.4328173374613,49.0,149.0
35765997,89.20591191520468,38.0,119.0
35765999,151.13961988304092,127.0,184.0
35766001,162.66858552631578,126.0,207.0
35766003,122.33713235294118,105.0,142.0
35766005,94.10654239766082,44.0,135.0
35766009,95.3092233507746,74.0,113.0
35766011,113.89921418128655,75.0,127.0
35766013,129.63861476608187,103.0,164.0
35766015,122.51685855263158,74.0,165.0
35766021,196.20879020467837,131.0,253.0
35766025,121.70226736431722,67.0,170.0
35766031,111.90350877192982,55.0,170.0
35766039,146.86526864035088,113.0,189.0
35766043,150.6642909356725,106.0,203.0
35766045,126.94217024041585,90.0,167.0
35766049,157.36321271929825,143.0,185.0
35766053,149.6628746345029,133.0,167.0
35766055,146.67429641812865,125.0,169.0
35766063,163.79865679824562,104.0,222.0
35766079,135.95360110803324,107.0,176.0
35766081,135.82009849184365,113.0,161.0
35766087,146.41008771929825,137.0,165.0
35766089,109.43334247076024,72.0,127.0
35766091,101.23159303882196,60.0,130.0
35766093,122.08504231770833,77.0,172.0
35766095,96.77116035703294,45.0,133.0
35766097,122.79427083333333,67.0,177.0
35766099,87.48312693498453,50.0,108.0
35766101,142.10877192982457,106.0,174.0
35766105,204.6968297937827,176.0,251.0
35766107,116.91625548245614,91.0,143.0
35766109,145.63965222791492,117.0,177.0
35766115,156.89304641812865,119.0,192.0
35766117,145.81672794117648,107.0,188.0
35766121,120.78481359649123,67.0,176.0
35766123,194.1860380116959,178.0,217.0
35766127,103.3437956871345,55.0,143.0
35766129,119.47277046783626,85.0,136.0
35766131,130.41739766081872,72.0,196.0
35766133,130.56606359649123,100.0,160.0
35766135,75.08878580729167,22.0,112.0
35766137,148.5298336988304,111.0,184.0
35766141,125.54130116959064,114.0,144.0
35766145,122.97289230019493,74.0,162.0
35766149,142.03019919590642,99.0,188.0
35766345,162.72304106827917,113.0,215.0
35766557,150.09813326419496,124.0,179.0
35766565,125.95029761904762,89.0,162.0
35766747,122.78921719503437,94.0,148.0
35766749,123.5118020665466,92.0,165.0
35766753,128.0386272699292,104.0,158.0
35766925,174.4658177320515,153.0,208.0
35767109,92.46847587719299,36.0,143.0
35767117,126.08552631578948,105.0,152.0
35767489,121.37875,75.0,181.0
35767491,107.72071428571428,72.0,139.0
35767495,110.62392857142858,69.0,145.0
35767497,126.2774,73.0,169.25
35767499,151.2534209085933,91.0,192.0
35767501,104.68460317460317,63.0,141.0
35767503,121.00720238095238,82.0,161.0
35767703,106.20020639834881,72.0,136.0
35767705,131.64012818901597,72.0,191.0
35767707,115.92549346677787,81.0,152.0
35767709,146.00192895789226,83.0,203.0
35767711,137.05146411964307,81.0,204.0
35767723,169.2432663166432,130.0,214.0
35767725,160.3565732513101,139.0,193.0
35767733,94.33585245164193,46.0,124.0
35767735,94.02544773391813,54.0,124.0
35767737,147.88080226608187,112.0,178.0
35767739,149.29818469785576,127.0,171.0
35767741,130.77743392956614,100.0,159.0
35767743,130.77743392956614,100.0,159.0
35767745,156.47080141668727,127.0,191.0
35767749,149.81071665560717,124.0,179.0
35767759,174.89463327370305,134.0,236.0
35767931,171.19153766769867,151.0,201.0
35767933,119.84313725490196,83.0,152.0
35767935,150.61622807017545,108.0,194.0
35767937,132.24262125902993,117.0,156.0
35767939,161.80701754385964,134.0,189.0
35767941,118.03716528162512,87.0,158.0
35767943,87.20313942751616,38.0,127.0
35767945,129.2918975069252,87.0,165.0
35767947,140.168513388735,111.0,161.0
35767949,104.81733746130031,74.0,123.0
35767951,130.67244582043344,88.0,163.0
35767953,46.18859649122807,0.0,97.0
35767955,145.4688338493292,91.0,217.0
35767961,160.9553216374269,141.0,189.0
35767963,153.96976264189885,118.0,194.0
35767965,127.10588235294118,84.0,160.0
35767969,173.8498452012384,160.0,197.0
35767971,192.2340557275542,151.0,241.0
35767973,127.20186980609418,88.0,163.0
35767977,156.14502539242844,112.0,204.0
35767981,137.76760156971375,122.0,155.0
35767985,128.54611034164358,99.0,151.0
35767987,150.08887349953832,111.75,192.0
35767989,152.68871191135733,68.0,255.0
35767991,168.5672322253001,137.0,203.0
35767993,178.5433402585411,162.0,203.0
35767995,129.23770775623268,90.0,172.0
35767997,134.43045937211448,103.0,171.0
35767999,143.15356648199446,90.0,191.0
35768001,121.38844644506001,80.0,161.0
35768003,193.25888734995382,148.0,255.0
35768033,217.89632707499743,212.0,227.0
35768035,203.76638965835642,188.0,228.0
35768037,180.14486508669333,164.0,206.0
35768039,184.97748025033343,153.0,227.0
35768041,71.79140328697851,1.0,133.0
35768043,155.63746537396122,124.0,191.0
35768095,87.08513772278687,45.0,109.0
35768097,108.7892145893936,90.0,123.0
35768101,132.8166219460528,84.0,172.0
35768105,17.333472338059494,0.0,8.0
35768111,112.74244797493847,79.0,137.0
35768113,111.97079883642873,81.0,138.0
35768115,164.32384966631543,128.0,207.0
35768117,137.37466459539613,101.0,181.75
35768119,95.97502504651496,53.0,139.75
35768123,113.31067266407688,79.0,146.0
35768127,109.15929583512236,75.0,138.0
35768129,96.59796765421497,55.0,136.0
35768131,238.307953185264,231.0,254.0
35768133,123.22183787035644,93.0,145.0
35768137,98.6839530332681,72.0,121.0
35768139,141.99018500211835,92.0,184.0
35768141,93.37505367110347,58.0,129.0
35768143,149.8191529470906,118.0,187.0
35768145,121.3476456275941,84.0,154.0
35768149,113.92772432311479,81.0,162.0
35768151,128.82183537502686,101.0,156.0
35768153,123.40196078431373,97.0,154.0
35768157,139.07048166151128,102.0,177.0
35768159,104.78628365167694,65.0,144.0
35768161,126.98441623727535,98.0,155.0
35768167,86.76698206468014,57.0,87.0
35768169,145.0452619686485,123.0,156.0
35768171,138.58219178082192,108.0,167.0
35768173,153.134472791253,124.0,185.0
35768177,120.13538602941176,95.0,153.0
35768185,130.64030504166078,121.0,152.0
35768191,113.25323614427548,86.0,139.0
35768197,171.23231182036434,149.0,205.0
35768203,117.35465627749151,73.0,160.0
35768209,118.06893301495539,90.0,153.0
35768219,142.9949101420133,95.0,195.0
35768221,137.97997936016512,114.0,154.0
35768227,148.6697299750397,103.0,205.0
35768233,94.52154000286247,48.0,138.0
35768237,116.79176215940922,81.0,151.0
35768239,124.18334048948046,87.0,163.0
35768241,75.99433409727527,30.0,71.0
35768245,128.40794499618028,79.0,174.0
35768247,107.89244521337947,77.0,139.0
35768253,156.84895604395604,122.0,187.0
35768255,99.81186489194218,61.0,134.0
35768257,114.47838843566623,73.0,158.0
35768259,161.35945327035924,129.0,194.0
35768261,119.0553857906799,68.0,164.0
35768263,119.80656934306569,76.0,166.0
35768265,165.67246898759504,140.0,198.0
35768267,129.3863603835695,87.0,180.0
35768269,108.56054100472306,88.0,133.0
35768271,149.1693860025762,115.0,187.0
35768273,127.6487047373694,90.0,156.0
35768279,137.9467787114846,98.0,176.0
35768285,84.46128524402462,44.0,105.0
35768289,162.09904107628452,141.0,184.0
35768291,105.67332188349792,60.0,148.0
35768301,118.05460140260483,54.0,195.0
35768303,157.72119023047816,130.0,181.0
35768305,100.82116788321167,57.0,142.0
35768311,141.55508578431372,75.0,204.0
35768315,109.78851648351649,75.0,134.0
35768317,151.37390868756262,114.0,187.0
35768319,99.70745670530987,72.0,114.0
35768321,120.471606824548,107.0,140.0
35768323,131.67048637636873,108.0,156.0
35768325,133.56291878852855,87.0,185.0
35768327,121.29232861027623,80.0,159.75
35768329,115.86152855302706,62.0,167.0
35768331,123.43773873185638,112.0,142.0
35768333,94.21649691771643,47.0,132.0
35768335,111.55710605410047,66.0,147.0
35768337,116.20791953144894,92.0,137.0
35768339,121.07575757575758,49.0,206.0
35768341,110.32327476445124,80.0,132.0
35768347,108.15530058177117,84.0,134.0
35768349,136.8251037641334,126.0,154.0
35768353,103.37254901960785,65.0,142.0
35768355,95.59180035650624,49.0,139.0
35768357,124.41666666666667,109.0,141.0
35768359,123.14147702876771,74.0,166.0
35768361,161.02196333078686,128.75,208.0
35768365,119.57742951195077,70.0,179.0
35768371,85.40766389658357,41.0,117.0
35768373,150.0890608875129,105.0,196.0
35768375,169.0889528508772,153.0,190.0
35768379,130.50546955624355,91.0,170.0
35768383,115.39122807017544,80.0,150.0
35768385,114.37137902896777,95.0,129.0
35768387,141.88841289269686,108.0,181.0
35768389,141.54757481940143,112.0,175.0
35768395,130.08347039473685,85.0,167.0
35768399,138.04024767801857,88.0,192.0
35768403,148.99321266968326,127.0,178.0
35768405,180.5109649122807,181.0,186.0
35768407,105.50854408749146,74.0,134.0
35768409,28.19421600877193,15.0,25.0
35768411,87.76560253091746,0.0,180.0
35768415,142.1630886426593,106.0,186.0
35768417,132.2659442724458,105.0,161.0
35768419,124.27165570175438,59.0,197.0
35768421,123.06994459833795,116.0,136.0
35768423,117.58898891966759,64.0,151.0
35768425,137.46367389060887,94.0,181.0
35768429,96.33560371517028,63.0,119.0
35768433,138.87876407436502,102.0,188.0
35768435,180.5728301015697,146.0,223.0
35768437,175.26140350877193,127.0,225.0
35768439,103.62523084025854,68.0,129.0
35768445,138.7907433056325,90.0,183.0
35768451,134.15500515995873,109.0,164.0
35768455,137.38388734995382,54.0,202.0
35768459,101.59198984302863,58.0,141.0
35768461,120.00534539473684,95.0,150.0
35768463,108.83360745614036,62.0,154.0
35768465,180.68918641633323,162.0,209.0
35768469,129.1298538896933,111.0,140.0
35768477,125.02539242843952,87.0,168.0
35768479,93.9896698984303,54.0,125.0
35768483,123.28870421668205,78.0,169.0
35768485,136.47245306248075,97.0,181.0
35768489,99.39889196675901,46.0,174.0
35768495,154.75547239090523,109.0,201.0
35768499,186.38497387374665,165.0,223.0
35768501,143.3116752544929,114.0,179.0
35768503,180.4502188956362,157.0,209.0
35768507,88.11587346419998,43.0,126.0
35768511,168.69608812314644,156.0,183.0
35768515,174.5784493715577,155.0,199.0
35768517,108.1282518537137,76.0,142.0
35768519,156.98044061573225,121.0,194.0
35768521,171.59596102245445,155.0,198.0
35768523,151.70858635785905,98.0,209.0
35768525,130.56249573349717,64.0,184.0
35768527,163.16565456856375,138.0,194.0
35768533,139.109730264087,84.0,196.0
35768535,136.6210255121277,83.0,190.0
35768539,130.34048863154922,98.0,163.0
35768541,180.9116650190651,153.0,218.0
35768543,162.34875017652874,144.0,177.0
35768545,160.4730970201949,146.0,180.0
35768547,170.27623217059738,151.0,189.0
35768549,132.11926308985133,101.0,183.0
35768551,176.98803103738595,165.0,192.0
35768553,134.89295297274396,93.0,184.0
35768555,111.69354027899962,73.0,138.0
35768559,123.97329395500817,98.0,133.0
35768561,153.24939980228783,130.0,179.0
35768563,174.46808360401073,148.0,200.0
35768565,130.63656263239656,103.0,156.0
35768567,142.31902273690156,99.0,189.0
35768569,155.69100409546675,122.0,198.0
35768571,158.08516483516485,120.0,194.0
35768573,153.94577037141647,135.0,178.0
35768575,111.40749894082757,77.0,140.0
35768577,160.1872616862025,104.0,232.0
35768869,131.7175468727637,82.0,178.0
35768889,171.7029879385965,159.0,195.0
35768899,128.8393188854489,94.0,163.0
35768903,114.62631578947368,81.0,145.0
35768905,114.34499076638966,80.0,152.0
35768907,112.99514963880289,86.0,133.0
35768909,148.2425180598555,100.0,188.0
35769269,86.76551389786684,36.0,114.0
35769271,148.18209154694287,108.0,190.0
35769273,132.14657401422107,89.0,164.0
35769399,124.26825436722383,87.0,154.0
35769401,82.78151260504201,16.0,154.0
35769403,127.59114414996768,101.0,148.0
35769405,156.61684981684982,129.0,193.0
35769407,73.04803513322867,45.0,84.0
35769411,135.75220151546182,97.0,183.0
35769413,130.00435710987998,74.0,179.0
35769417,121.7277527700831,70.0,179.0
35769419,113.4422372403122,92.0,138.0
35769421,93.59771998088607,56.0,125.0
35769423,106.54222131203495,56.0,159.0
35769425,127.39374701344802,89.0,171.0
35769427,123.6443670785264,86.0,159.0
35769429,150.36109404509978,139.0,188.0
35769435,106.74569098184057,82.0,124.0
35769437,120.2594900995178,72.0,163.0
35769439,130.57089360828974,97.0,173.0
35769441,132.67884990253413,104.0,169.0
35769443,119.97801887760336,87.0,160.0
35769449,243.79557869031552,247.0,254.0
35769451,133.95555042577203,100.0,176.0
35769453,105.48891966759003,76.0,122.0
35769497,105.12229403919154,74.0,144.0
35769499,115.2038961038961,81.0,152.0
35769737,125.51775025799793,68.0,199.0
35769743,170.10831228525268,136.0,212.0
35769745,150.97696727198112,126.0,187.0
35769817,137.88142516023626,97.0,179.0
35769819,138.42578861379917,115.0,170.0
35769823,153.38682920698756,121.0,192.0
35769825,111.50590674877466,59.0,161.0
35769827,167.5142635221014,134.0,194.0
35769831,180.23450077672646,170.0,203.0
35769835,174.69186435015035,157.0,203.0
35769843,151.46210883498807,117.0,190.0
35769845,95.96085207992962,58.0,115.0
35769847,148.5649742365213,126.0,179.0
35769851,147.86142666221184,125.0,172.0
35769857,159.6794646223451,148.0,176.0
35769859,144.53035063466132,132.0,165.0
35769861,149.17292949604123,124.0,187.0
35769865,157.3681035566168,134.0,193.0
35769873,165.89591865555713,147.0,189.0
35769875,134.41454065602613,103.0,172.0
35769877,161.23146448241775,130.0,197.0
35769881,169.79579155486513,144.0,204.0
35769921,156.23558036353228,147.0,182.0
35769923,137.42672105338485,87.0,203.0
35769925,121.52507226341586,63.0,160.0
35769927,169.60682417996733,140.0,196.0
35769929,153.52902132467165,114.0,202.0
35769933,137.15300621345028,109.0,170.0
35769935,116.96837488457987,78.0,158.0
35769937,125.55322150405253,88.0,163.0
35769941,123.28552574692243,78.0,168.0
35769943,131.88527089448655,58.0,196.0
35769945,171.44402893197906,156.0,200.0
35769947,154.59626368125242,101.0,216.0
35769951,169.73081211459257,145.0,198.0
35769961,143.6810581140351,100.0,192.0
35770093,113.30190053848591,55.0,167.0
35770101,191.67351582588117,174.0,230.0
35770299,102.2374267578125,79.0,127.0
35770301,132.8561817523159,113.0,153.0
35770307,117.04865679824562,103.0,132.0
35770311,139.86896929824562,76.0,211.0
35770469,155.52636708730893,113.0,203.0
35770473,99.38127436647173,68.0,128.0
35770477,96.44124634502924,67.0,119.0
35770479,147.32712629527035,112.0,181.0
35770483,137.66572695597085,117.0,171.0
35770491,143.4309531137786,124.0,166.0
35770495,130.3480930833872,90.0,172.0
35770497,126.04174746821806,82.0,162.0
35770501,110.9720854777355,92.0,135.0
35771339,128.9433956287615,74.0,187.0
35771367,136.92790624010135,105.0,190.0
35771383,153.8426775879113,120.0,194.0
35771385,172.32558960598786,166.0,193.0
35771393,146.49665281625116,120.0,172.0
35771397,102.64042782394583,48.0,160.0
35771409,151.75428571428571,132.0,176.0
35771419,115.25455444146307,90.0,136.0
35771653,130.10618792971735,65.0,187.0
35771655,104.17050997782705,67.0,132.0
35771659,133.2495888391085,115.0,155.0
35771661,153.8686681284084,121.0,184.0
35771663,126.4020633046607,90.0,162.0
35771665,139.0948164389723,128.0,159.0
35771667,198.0963062911115,186.0,221.0
35771669,152.85126777983922,134.0,183.0
35771675,116.13583427442123,63.0,171.0
35771677,150.4351211559004,118.0,184.0
35771679,117.56170414950903,65.0,164.0
35771681,97.67237054790702,54.0,126.0
35771683,143.14625850340136,131.0,156.25
35771685,151.28796311913194,134.0,169.0
35771687,125.94374406081724,95.0,168.0
35771689,148.28451061133987,116.0,186.0
35771691,155.05478720413785,133.0,167.0
35771693,138.90199530516432,88.0,187.0
35771695,127.15213358070501,98.0,149.0
35771699,119.16453027491988,88.0,148.0
35771701,163.61140866432837,143.0,191.0
35771707,119.29138422553056,93.0,144.0
35771709,116.27139282735612,85.0,147.0
35771713,136.20103425985778,95.0,174.0
35771715,93.10250237567311,54.0,122.0
35771717,135.3932214127336,110.0,171.0
35771719,140.44637313905608,97.0,190.0
35771723,146.62369337979095,121.0,170.0
35771727,115.04200190053848,86.0,147.0
35771731,129.9214444092493,99.0,160.0
35771733,126.8735632183908,99.0,156.0
35771735,158.94189208530128,115.0,204.0
35771737,130.86573647492432,81.0,178.0
35771739,100.75129282482224,67.0,121.0
35771743,154.82512509135887,137.0,179.0
35771745,71.38761482420018,43.0,87.0
35771749,78.53645866328793,44.0,97.0
35771751,103.95261324041812,58.0,150.0
35771753,126.97329859980462,103.0,148.0
35771755,114.64345898004434,67.0,163.0
35771757,163.712765283497,139.0,204.0
35771759,159.43230880610767,137.0,197.0
35771761,154.08127969591385,114.0,196.0
35771763,166.36522301228183,136.75,203.0
35771765,134.48472429210133,105.0,165.0
35771767,142.76485635576546,112.0,171.0
35771769,142.94169778719134,84.0,205.0
35771771,131.60284256127233,124.0,138.0
35771773,126.90465416936006,89.0,161.0
35771775,124.18688628444725,62.0,190.0
35771787,243.95930735930736,254.0,255.0
35771789,219.90783486586406,194.0,255.0
35771791,134.67630665204678,83.0,175.0
35771795,115.58953168044077,66.0,160.0
35771801,108.54152960526316,60.0,157.0
35771803,107.29635730123535,59.0,139.0
35771805,106.38787510137875,59.0,136.0
35771807,147.437173216394,83.0,225.0
35771809,113.94664031620553,69.0,154.0
35771811,172.45365418894832,150.0,198.0
35771813,181.6560658853342,179.0,217.0
35771815,165.28982003760407,141.0,188.0
35771817,95.31503345139708,56.0,132.0
35771819,165.68327526132404,144.0,197.0
35771821,159.00654972732895,138.0,177.0
35771823,104.97891633913532,50.0,155.0
35771825,112.84873949579831,76.0,148.0
35771827,134.70193221412734,102.0,161.0
35771833,139.2587803500847,102.0,176.0
35771837,122.6663604687995,83.0,163.0
35771841,119.91200179131214,104.0,138.0
35771845,121.07430830039526,82.0,142.0
35771847,147.42841305036427,93.0,206.0
35771849,127.76651487041097,99.0,164.0
35771851,161.31711362230843,122.0,210.0
35771853,112.1054798859677,83.0,141.0
35771855,125.52857142857142,74.25,172.0
35771857,134.55771604938272,110.0,154.0
35771859,144.1862429906542,121.0,170.0
35771861,151.0580614507444,129.0,187.0
35771863,142.18690616742566,84.0,196.0
35771865,106.34658385093168,90.0,132.0
35771869,129.1375242404654,99.0,164.0
35771871,154.5160791589363,112.0,205.0
35771873,106.81360294117647,66.0,147.0
35771875,125.54569327731092,64.0,186.0
35771877,193.0502058916693,172.0,220.0
35771879,132.04624505928854,104.0,163.0
35771881,121.86669447589536,89.0,154.0
35771883,164.66613873930947,134.0,204.0
35771887,104.69520045172219,68.0,137.0
35771889,121.4318340196389,100.0,147.0
35771891,136.3029775102946,95.0,182.0
35771895,115.87519797275895,96.0,132.0
35771897,141.1206662902315,115.0,157.0
35771899,105.47998099461515,64.0,143.0
35771901,130.51195445920303,76.0,184.0
35771903,119.12477035159962,82.0,163.0
35771907,97.04884383908774,69.0,120.0
35771909,105.41252740369558,73.0,132.0
35771913,122.2931112365895,77.0,177.0
35771915,165.4647766867279,147.0,186.0
35771917,120.92397846056383,91.0,153.0
35771919,134.55400696864112,103.0,192.0
35771921,209.62802419354838,180.0,247.0
35771923,84.50784313725491,41.0,104.0
35771925,139.01934933753117,102.0,201.0
35771927,109.58210326259106,66.0,148.0
35771929,173.45457356496317,160.0,201.0
35771933,131.60440429136082,85.0,187.0
35771935,118.68099461514096,78.0,160.0
35771937,129.9949002217295,63.0,201.0
35771939,146.1879181424636,114.25,175.0
35771941,140.17297848137264,96.0,183.0
35771943,106.391415901172,53.0,157.0
35771945,135.41322314049586,88.0,177.0
35771949,130.4823249920811,84.0,169.0
35771951,112.32711434906557,60.0,147.0
35771953,124.7874247703516,62.0,177.0
35771955,100.25801282051282,75.0,104.0
35771959,158.61853025023757,112.0,227.0
35771961,161.18393517425852,146.0,191.0
35771963,100.48944099378882,88.0,88.0
35771965,96.04018445322794,39.0,142.0
35772207,118.01478813157645,71.0,159.0
35772217,109.27251447269066,43.0,176.0
35772223,171.19953114177633,135.0,212.0
35772225,116.09409409409409,60.0,168.0
35772227,144.8284023668639,86.25,200.0
35772233,174.95726495726495,155.0,204.0
35772237,159.00198735320686,105.0,211.0
35772239,80.46446446446447,21.0,131.0
35772243,167.41279669762642,110.0,225.0
35772263,123.91497975708502,73.0,165.25
35772273,121.10776561232765,80.0,162.0
35772275,103.7800788954635,66.0,134.75
35772281,140.24763546568514,101.0,188.0
35772285,101.69293924466338,61.0,146.0
35772289,109.10082559339526,66.0,146.0
35772297,113.67984267453294,80.0,146.0
35772303,116.9420087212058,78.0,149.0
35772307,146.55527210884352,101.0,188.0
35772309,166.3550295857988,147.0,196.0
35772319,120.48706191588785,65.0,166.0
35772329,172.68540433925048,154.0,191.0
35772341,109.69901960784314,68.0,149.0
35772345,95.78947368421052,51.0,140.0
35772375,153.2861111111111,125.0,186.0
35772381,160.0907282741738,149.0,185.0
35772387,122.64102564102564,95.0,151.0
35772395,139.6931818181818,90.0,180.0
35772405,142.008,99.0,192.0
35772411,187.3324714501185,174.0,209.0
35772415,131.40281069295668,94.0,175.0
35772417,115.44885290148449,50.0,181.0
35772425,146.9638687600644,79.0,210.0
35772427,123.05968503129168,78.0,168.0
35772433,156.93742811134115,120.0,203.0
35772445,94.44575936883629,70.0,117.0
35772447,88.7557603686636,59.0,118.0
35772449,123.03472863445162,78.0,168.0
35772451,139.78863716192484,83.0,191.0
35772461,148.36064171122996,104.0,193.0
35772465,103.8762677484787,79.0,129.0
